Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Qualifier,Value,Unit of Measurement,Quality,Resolution,Comment
222200,SNOWY R @ JARRAHMOND,2013/06/17 14:14:00,Quality,2821.00,Total Zinc,,0.013,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2013/07/15 15:10:00,Quality,2821.00,Total Zinc,,0.005,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2013/08/19 14:45:00,Quality,2821.00,Total Zinc,,0.009,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2013/09/16 11:30:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2013/10/14 14:45:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2013/11/18 13:05:00,Quality,2821.00,Total Zinc,,0.005,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2013/12/16 10:20:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/01/20 11:30:00,Quality,2821.00,Total Zinc,,0.018,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/02/17 10:30:00,Quality,2821.00,Total Zinc,,0.006,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/03/17 12:00:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/04/07 13:50:00,Quality,2821.00,Total Zinc,,0.022,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/05/12 11:25:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/06/16 13:40:00,Quality,2821.00,Total Zinc,,0.036,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/07/14 14:15:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/07/15 14:15:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/08/11 11:00:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/09/08 13:20:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/10/13 13:50:00,Quality,2821.00,Total Zinc,,0.017,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/11/10 14:25:00,Quality,2821.00,Total Zinc,,0.053,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2014/12/08 17:20:00,Quality,2821.00,Total Zinc,,0.057,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/01/12 15:50:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/01/12 15:50:01,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/02/09 14:15:00,Quality,2821.00,Total Zinc,,0.013,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/03/16 16:10:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/04/20 13:35:00,Quality,2821.00,Total Zinc,,0.008,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/05/25 13:00:00,Quality,2821.00,Total Zinc,,0.003,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/06/15 15:05:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/07/20 14:28:00,Quality,2821.00,Total Zinc,,0.008,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/08/17 14:50:00,Quality,2821.00,Total Zinc,,0.005,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/09/17 14:50:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/10/19 15:13:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/11/16 14:47:00,Quality,2821.00,Total Zinc,,0.006,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2015/12/14 13:50:00,Quality,2821.00,Total Zinc,,0.002,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/01/18 14:50:00,Quality,2821.00,Total Zinc,,0.017,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/02/15 13:55:00,Quality,2821.00,Total Zinc,,0.001,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/03/29 15:45:00,Quality,2821.00,Total Zinc,,0.004,mg/L,1,Raw Data,
222200,SNOWY R @ JARRAHMOND,2016/04/18 14:30:00,Quality,2821.00,Total Zinc,LT,0.001,mg/L,1,Raw Data,
