Site ID,Latitude,Longitude,Location method,Zone,RWC,CMA,Total depth (m),Suburb
77947,-38.00498047,147.2862533,GPS - SKM VA,55,Southern Rural Water,West Gippsland CMA,116.13,Perry Bridge
109044,-37.95572712,147.2011047,GLOBAL POSIT,55,Southern Rural Water,West Gippsland CMA,156,Perry Bridge
WRK017753,-37.48818611,145.3049265,GLOBAL POSIT,55,Goulburn-Murray Water,Goulburn Broken CMA,67,Pheasant Creek
WRK952885,-37.468863,145.281131,GLOBAL POSIT,55,Goulburn-Murray Water,Goulburn Broken CMA,35,Pheasant Creek
26162,-35.05238937,143.329592,TRANSLATION,54,,(Not set),25.35,Piangil
26163,-35.05206391,143.3251155,TRANSLATION,54,,(Not set),25.5,Piangil
26164,-35.05277391,143.3200381,TRANSLATION,54,,(Not set),25.5,Piangil
26165,-35.05450296,143.3084417,TRANSLATION,54,,(Not set),25.5,Piangil
26166,-35.05534854,143.2784694,TRANSLATION,54,,(Not set),27.05,Piangil
26183,-35.05535634,143.2784542,TRANSLATION,54,,(Not set),7.93,Piangil
26269,-35.05240317,143.3305241,TRANSLATION,54,,(Not set),10.68,Piangil
26280,-35.05930228,143.1795412,TRANSLATION,54,,(Not set),54,Piangil
88000,-35.0556169,143.2202966,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,392,Piangil
128043,-35.05755143,143.1911421,TRANSLATION,54,,(Not set),6.07,Piangil
128046,-35.0555221,143.225401,TRANSLATION,54,,(Not set),7.42,Piangil
84016,-36.02699429,145.0546128,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,233,Picola
84021,-36.02700286,145.0546415,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,14.5,Picola
88009,-35.96518285,145.1318324,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,239,Picola
88010,-35.96522952,145.1318318,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,17,Picola
WRK012291,-35.95049651,145.1444825,NOT KNOWN,55,Goulburn-Murray Water,(Not set),,Picola
116999,-36.62564163,142.0135273,TRANSLATION,54,,(Not set),17.7,Pimpinio
117000,-36.62489083,141.9956235,TRANSLATION,54,,(Not set),15.2,Pimpinio
117001,-36.62489083,141.9956235,TRANSLATION,54,,(Not set),11,Pimpinio
117002,-36.62495592,141.9877956,TRANSLATION,54,,(Not set),15.9,Pimpinio
117003,-36.62495592,141.9877956,TRANSLATION,54,,(Not set),8.7,Pimpinio
100500,-36.22350327,144.4314955,GPS - SKM VA,55,Goulburn-Murray Water,(Not set),138.85,Pine Grove
100501,-36.22348905,144.4315471,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,121.2,Pine Grove
WRK013592,-36.20712003,144.46948,G-MW DESKTOP,55,Goulburn-Murray Water,(Not set),,Pine Grove
88034,-36.40849073,145.5300134,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,94,Pine Lodge
109657,-36.32785107,145.4981083,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,15.55,Pine Lodge
109658,-36.3278794,145.4980956,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,15.4,Pine Lodge
119384,-35.24287079,143.3633257,TRANSLATION,54,,(Not set),26,Pira
119385,-35.24322386,143.3899146,TRANSLATION,54,,(Not set),28,Pira
117854,-37.69228962,143.4602712,TRANSLATION,54,,(Not set),17.3,Pittong
77226,-37.65874387,144.702568,GPS - SKM VA,55,Southern Rural Water,Melbourne Water CMA,69,Plumpton
6034,-35.24418136,143.0887868,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Mallee CMA,9,Polisbet
111230,-38.29441524,143.3674106,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,33.6,Pomborneit East
111231,-38.29441292,143.3673873,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,49,Pomborneit East
26841,-38.20174584,143.3315967,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,10.5,Pomborneit North
89039,-38.22606523,143.3191703,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,7.5,Pomborneit North
89040,-38.22606211,143.3191707,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,18,Pomborneit North
89085,-38.21627319,143.3211108,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,368,Pomborneit North
111229,-38.21669222,143.3279315,GLOBAL POSIT,54,Southern Rural Water,Corangamite CMA,36,Pomborneit North
67849,-37.21122956,142.6054966,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Wimmera CMA,142.04,Pomonal
82177,-37.27224095,142.6129303,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Wimmera CMA,152.7,Pomonal
82179,-37.34703092,142.61377,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Wimmera CMA,64.01,Pomonal
84874,-37.34713316,142.6216878,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,Wimmera CMA,136,Pomonal
103182,-37.28816604,142.5372596,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Wimmera CMA,64,Pomonal
88214,-36.42337244,144.0823914,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,128.02,Pompapiel
88238,-36.42342117,144.0824125,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,30,Pompapiel
88239,-36.4234119,144.0824017,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,14,Pompapiel
116813,-36.42353421,144.0514639,TRANSLATION,55,,(Not set),90.5,Pompapiel
118060,-36.42308887,144.0521977,TRANSLATION,55,,(Not set),11,Pompapiel
118061,-36.42308887,144.0521977,TRANSLATION,55,,(Not set),5,Pompapiel
118064,-36.42273762,144.0745124,TRANSLATION,55,,(Not set),13,Pompapiel
118065,-36.42273762,144.0745124,TRANSLATION,55,,(Not set),5,Pompapiel
118068,-36.42290155,144.0811963,TRANSLATION,55,,(Not set),11,Pompapiel
118069,-36.42290155,144.0811963,TRANSLATION,55,,(Not set),5,Pompapiel
118074,-36.42295552,144.0834253,TRANSLATION,55,,(Not set),11,Pompapiel
118075,-36.42295552,144.0834253,TRANSLATION,55,,(Not set),5,Pompapiel
118086,-36.42284117,144.1157668,TRANSLATION,55,,(Not set),11,Pompapiel
118087,-36.42284117,144.1157668,TRANSLATION,55,,(Not set),5,Pompapiel
WRK009397,-36.41837112,144.1275821,G-MW DESKTOP,55,Goulburn-Murray Water,North Central CMA,112,Pompapiel
WRK956439,-36.42328643,144.1359873,NOT KNOWN,55,,North Central CMA,14,Pompapiel
WRK956440,-36.42328643,144.1359873,NOT KNOWN,55,,North Central CMA,9,Pompapiel
74255,-37.20142462,141.0202448,GPS - SKM VA,54,Southern Rural Water,Wimmera CMA,30,Poolaijelo
76919,-37.16628107,141.1358669,GPS - SKM VA,54,Southern Rural Water,Wimmera CMA,28,Poolaijelo
88271,-36.70308478,146.9249225,GLOBAL POSIT,55,Goulburn-Murray Water,North East CMA,15,Porepunkah
88272,-36.70303979,146.9244945,GLOBAL POSIT,55,Goulburn-Murray Water,North East CMA,15,Porepunkah
88273,-36.70337785,146.9240639,GLOBAL POSIT,55,Goulburn-Murray Water,North East CMA,15,Porepunkah
88274,-36.69071037,146.8991366,GPS - SKM VA,55,Goulburn-Murray Water,North East CMA,90.5,Porepunkah
109652,-36.70290215,146.9246616,GLOBAL POSIT,55,Goulburn-Murray Water,North East CMA,60,Porepunkah
109653,-36.70290215,146.9246616,GLOBAL POSIT,55,Goulburn-Murray Water,North East CMA,60,Porepunkah
116737,-36.65645007,146.9145554,TRANSLATION,55,Goulburn-Murray Water,(Not set),58,Porepunkah
48567,-38.36168788,142.1473473,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,1483.77,Port Fairy
141298,-38.38194371,142.1856051,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,15,Port Fairy
141299,-38.38192142,142.1856348,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,36,Port Fairy
141300,-38.35796764,142.2512003,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,14,Port Fairy
141301,-38.35795868,142.251238,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,36,Port Fairy
WRK059112,-38.69619,146.45521,Not known,55,Southern Rural Water,West Gippsland CMA,,Port Welshpool
88367,-38.33365926,141.6075365,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,1438.48,Portland
88370,-38.38345148,141.6056539,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,1383.79,Portland
88372,-38.38050719,141.6085267,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,1595.32,Portland
73504,-36.46542301,143.8576059,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,63,Powlett Plains
88554,-36.41225761,143.8918101,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,73,Powlett Plains
88555,-36.41222387,143.891823,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,12,Powlett Plains
WRK129992,-36.41215995,143.891823,Not known,54,Goulburn-Murray Water,(Not set),12,Powlett Plains
6328,-36.29832276,144.1849358,TRANSLATION,55,,(Not set),7.1,Prairie
36347,-36.29920072,144.2812104,TRANSLATION,55,,(Not set),4.2,Prairie
36349,-36.29963094,144.2605977,TRANSLATION,55,,(Not set),5.2,Prairie
36351,-36.298723,144.1637671,TRANSLATION,55,,(Not set),6,Prairie
36352,-36.2991732,144.1448243,TRANSLATION,55,,(Not set),4.2,Prairie
92792,-36.31391026,144.1632922,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,114,Prairie
92793,-36.31394786,144.1633576,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,81,Prairie
92794,-36.31394998,144.1634466,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,42,Prairie
92795,-36.31387026,144.1635052,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,10,Prairie
88746,-36.75224114,145.4025548,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,10,Pranjip
88747,-36.75253676,145.4083085,GPS - SKM VA,55,Goulburn-Murray Water,Goulburn Broken CMA,60,Pranjip
75069,-38.64380968,143.2305404,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,209,Princetown
75070,-38.64390926,143.2306058,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,47,Princetown
97995,-38.64709256,143.1341511,GPS - SKM VA,54,Southern Rural Water,Corangamite CMA,501.5,Princetown
WRK118663,-38.643787,143.2305404,Not known,54,Southern Rural Water,Corangamite CMA,,Princetown
116650,-36.88454351,144.853515,TRANSLATION,55,,(Not set),37,Puckapunyal
116651,-36.89436162,144.8481913,TRANSLATION,55,,(Not set),50,Puckapunyal
72649,-37.81030056,143.0689048,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,175,Pura Pura
72650,-37.81021628,143.0688286,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,54,Pura Pura
95074,-37.87793717,143.0596809,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,6,Pura Pura
95075,-37.87792332,143.0596997,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,40,Pura Pura
95076,-37.86261059,143.0658932,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,42,Pura Pura
95077,-37.86261479,143.0658849,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,24.5,Pura Pura
95078,-37.86261069,143.0658514,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,17,Pura Pura
95079,-37.86006638,143.0428167,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,42,Pura Pura
95080,-37.86005255,143.0427924,GPS - SKM VA,54,Southern Rural Water,Glenelg Hopkins CMA,22,Pura Pura
95081,-37.86004025,143.0427646,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,7,Pura Pura
110110,-37.88396077,143.0649529,GPS - SKM VA,54,Southern Rural Water,Glenelg Hopkins CMA,47,Pura Pura
110111,-37.88395329,143.0649219,GPS - SKM VA,54,Southern Rural Water,Glenelg Hopkins CMA,23,Pura Pura
110112,-37.88395005,143.0648943,GPS - SKM VA,54,Southern Rural Water,Glenelg Hopkins CMA,14,Pura Pura
110113,-37.88922907,143.0751576,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,13,Pura Pura
110114,-37.88922563,143.0751636,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,49,Pura Pura
110115,-37.88919336,143.075169,GLOBAL POSIT,54,Southern Rural Water,Glenelg Hopkins CMA,19,Pura Pura
WRK958139,-37.06694062,144.8929522,NOT KNOWN,55,,Goulburn Broken CMA,43,Pyalong
WRK958142,-37.04956514,144.8818738,NOT KNOWN,55,,Goulburn Broken CMA,18.8,Pyalong
79394,-36.03376151,144.0490983,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,101,Pyramid Hill
79395,-36.03387996,144.0491143,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,51,Pyramid Hill
79396,-36.03391625,144.0491241,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,10,Pyramid Hill
52367,-35.77099358,143.5348886,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,206,Quambatook
52368,-35.77099361,143.5349556,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,140,Quambatook
96445,-35.89798651,143.4424358,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,145,Quambatook
110186,-35.77099287,143.5347858,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,North Central CMA,60,Quambatook
110873,-35.89794511,143.4424326,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,50,Quambatook
112521,-35.89892295,143.5139641,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,127,Quambatook
112522,-35.89906778,143.513797,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,96,Quambatook
112523,-35.89902931,143.5138263,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,56,Quambatook
112524,-35.89899964,143.5138573,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,25,Quambatook
112525,-35.770984,143.5348644,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,North Central CMA,19,Quambatook
119383,-35.93137215,143.4731383,GPS - SKM VA,54,Grampians Wimmera Mallee Water,North Central CMA,16.5,Quambatook
WRK116005,-35.77095599,143.5349556,Not known,54,Grampians Wimmera Mallee Water,North Central CMA,,Quambatook
97856,-36.72663305,142.0513735,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Wimmera CMA,130.6,Quantong
97857,-36.7266485,142.0514192,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Wimmera CMA,26.5,Quantong
97858,-36.72664481,142.051435,GPS - SKM VA,54,Grampians Wimmera Mallee Water,Wimmera CMA,21,Quantong
117025,-36.76853492,142.0635851,TRANSLATION,54,,(Not set),17.7,Quantong
117026,-36.76853492,142.0635851,TRANSLATION,54,,(Not set),8.5,Quantong
WRK958419,-36.77536849,142.0642779,Not known,54,,,2,Quantong
SP036786,-37.36380929,143.3468177,Not known,54,,,,Raglan
WRK047179,-37.36361632,143.346552,NOT KNOWN,54,Southern Rural Water,Glenelg Hopkins CMA,86,Raglan
WRK950389,-35.9040443,142.1672182,NOT KNOWN,54,Grampians Wimmera Mallee Water,Mallee CMA,34,Rainbow
WRK958400,-35.89564318,141.9707297,NOT KNOWN,54,,Wimmera CMA,9999,Rainbow
116652,-36.99111254,143.5487125,TRANSLATION,54,Goulburn-Murray Water,(Not set),69,Rathscar
WRK956210,-36.99187498,143.5509441,NOT KNOWN,54,,North Central CMA,18,Rathscar
WRK956391,-36.98318616,143.5702111,NOT KNOWN,54,,North Central CMA,20,Rathscar
WRK956392,-36.98318616,143.5702111,NOT KNOWN,54,,North Central CMA,6,Rathscar
8003924,-37.03902,143.47805,Not known,54,Grampians Wimmera Mallee Water,North Central CMA,44,Rathscar West
8003934,-37.00416016,143.4962967,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,North Central CMA,86,Rathscar West
8003936,-37.00420087,143.4962891,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,North Central CMA,11,Rathscar West
8003937,-37.00418279,143.4962918,GLOBAL POSIT,54,Grampians Wimmera Mallee Water,North Central CMA,88,Rathscar West
WRK956393,-37.00590467,143.4843741,NOT KNOWN,54,,North Central CMA,6,Rathscar West
WRK957894,-36.85235689,144.1802528,NOT KNOWN,55,,North Central CMA,7,Ravenswood
36401,-36.54554731,144.0827288,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,25.18,Raywood
36403,-36.54552284,144.1046314,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,25.22,Raywood
36404,-36.54552284,144.1046314,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,11.65,Raywood
36406,-36.54554425,144.1297266,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,10.05,Raywood
36407,-36.51675201,144.157247,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,25,Raywood
36408,-36.51675409,144.1572847,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,9.75,Raywood
36409,-36.50975394,144.1347895,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,25,Raywood
36410,-36.50993795,144.0951075,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,25,Raywood
36411,-36.50979007,144.1142472,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,25.09,Raywood
36412,-36.50978926,144.1142138,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,5.88,Raywood
106558,-36.49029394,144.1406725,GPS - SKM VA,55,Goulburn-Murray Water,North Central CMA,53,Raywood
106559,-36.49028416,144.1406405,GLOBAL POSIT,55,Goulburn-Murray Water,North Central CMA,13,Raywood
116613,-36.49313443,144.3084853,TRANSLATION,55,,(Not set),50,Raywood
7053,-34.3805566,142.3281898,TRANSLATION,54,,(Not set),22,Red Cliffs
7055,-34.35351038,142.3013033,TRANSLATION,54,,(Not set),19.5,Red Cliffs
7056,-34.35851211,142.3274561,TRANSLATION,54,,(Not set),20,Red Cliffs
7059,-34.34492678,142.3277312,TRANSLATION,54,,(Not set),14.5,Red Cliffs
7064,-34.35295371,142.3646753,TRANSLATION,54,,(Not set),30,Red Cliffs
7464,-34.28556244,142.2283614,TRANSLATION,54,,(Not set),7.5,Red Cliffs
7480,-34.35750564,142.3731459,TRANSLATION,54,,(Not set),30,Red Cliffs
7481,-34.33959734,142.3918128,TRANSLATION,54,,(Not set),30,Red Cliffs
7538,-34.34087437,142.2307059,TRANSLATION,54,,(Not set),30,Red Cliffs
7589,-34.37194534,142.1380566,TRANSLATION,54,,(Not set),30,Red Cliffs
7590,-34.37197293,142.1380402,TRANSLATION,54,,(Not set),5.65,Red Cliffs
7616,-34.34499833,142.3589486,TRANSLATION,54,,(Not set),7.7,Red Cliffs
7620,-34.34613293,142.3568326,TRANSLATION,54,,(Not set),10.8,Red Cliffs
7635,-34.38129041,142.2522435,TRANSLATION,54,,(Not set),30,Red Cliffs
7636,-34.38125807,142.252144,TRANSLATION,54,,(Not set),15.2,Red Cliffs
7643,-34.33536292,142.3740691,TRANSLATION,54,,(Not set),15,Red Cliffs
7649,-34.38082569,142.3579332,TRANSLATION,54,,(Not set),30,Red Cliffs
7650,-34.38083191,142.35788,TRANSLATION,54,,(Not set),9.03,Red Cliffs
7656,-34.34275546,142.1862892,TRANSLATION,54,,(Not set),7.7,Red Cliffs
7661,-34.362418,142.2305346,TRANSLATION,54,,(Not set),30,Red Cliffs
7671,-34.33882819,142.3572762,TRANSLATION,54,,(Not set),30.3,Red Cliffs
7672,-34.33879507,142.3572415,TRANSLATION,54,,(Not set),10,Red Cliffs
7678,-34.33472249,142.1319669,TRANSLATION,54,,(Not set),30.3,Red Cliffs
7686,-34.27787454,142.2343744,TRANSLATION,54,,(Not set),30,Red Cliffs
7687,-34.27791272,142.2343842,TRANSLATION,54,,(Not set),10.7,Red Cliffs
7688,-34.27573349,142.2276639,TRANSLATION,54,,(Not set),30.2,Red Cliffs
7689,-34.27577531,142.2276883,TRANSLATION,54,,(Not set),10.6,Red Cliffs
7694,-34.28992707,142.2064704,TRANSLATION,54,,(Not set),30.3,Red Cliffs
7695,-34.29543834,142.1866612,TRANSLATION,54,,(Not set),30.3,Red Cliffs
7698,-34.32639263,142.2176346,TRANSLATION,54,,(Not set),30.3,Red Cliffs
7699,-34.32641757,142.2176309,TRANSLATION,54,,(Not set),3.5,Red Cliffs
7700,-34.31957675,142.2367475,TRANSLATION,54,,(Not set),30.2,Red Cliffs
7740,-34.30887904,142.2115256,TRANSLATION,54,,(Not set),30.3,Red Cliffs
7747,-34.28388077,142.1676469,TRANSLATION,54,,(Not set),30.2,Red Cliffs
7860,-34.33879084,142.397102,TRANSLATION,54,,(Not set),9.05,Red Cliffs
7879,-34.34047265,142.264992,TRANSLATION,54,,(Not set),39,Red Cliffs
7969,-34.3396174,142.3918073,TRANSLATION,54,,(Not set),25.28,Red Cliffs
7993,-34.32819395,142.2433171,TRANSLATION,54,,(Not set),11.7,Red Cliffs
7995,-34.32202494,142.2455676,TRANSLATION,54,,(Not set),10,Red Cliffs
7996,-34.31123372,142.2495193,TRANSLATION,54,,(Not set),30.46,Red Cliffs
7997,-34.31139931,142.2497618,TRANSLATION,54,,(Not set),6.7,Red Cliffs
8002526_A,-34.28490645,142.2351667,Not known,54,,(Not set),,Red Cliffs
8002526_B,-34.28493444,142.2384363,Not known,54,,(Not set),,Red Cliffs
8002526_C,-34.28501778,142.2455486,Not known,54,,(Not set),,Red Cliffs
B12A,-34.28431857,142.2169129,Not known,54,,(Not set),,Red Cliffs
B12D,-34.28438883,142.2168805,Not known,54,,(Not set),,Red Cliffs
MMO14,-34.30061343,142.2296525,Not known,54,,(Not set),29,Red Cliffs
WRK070078,-34.33540437,142.2777005,Not known,54,,(Not set),14,Red Cliffs
WRK070079,-34.32244596,142.1858612,Not known,54,,(Not set),33,Red Cliffs
WRK070080,-34.35244088,142.3843095,Not known,54,,(Not set),10.9,Red Cliffs
WRK957464,-38.33859782,145.0271438,NOT KNOWN,55,,Melbourne Water CMA,14.54,Red Hill
SP068248,-37.194951,143.73122,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,36,Red Lion
SP068249,-37.195008,143.731206,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,30,Red Lion
89425,-36.93806475,143.3235918,TRANSLATION,54,,(Not set),,Redbank
WRK956383,-36.9196248,143.3768588,NOT KNOWN,54,,North Central CMA,20,Redbank
WRK956384,-36.9196248,143.3768588,NOT KNOWN,54,,North Central CMA,9.78,Redbank
WRK956385,-36.9236901,143.3573861,NOT KNOWN,54,,North Central CMA,20,Redbank
WRK956388,-36.9327748,143.3170935,NOT KNOWN,54,,North Central CMA,20,Redbank
WRK956389,-36.9327748,143.3170935,NOT KNOWN,54,,North Central CMA,6,Redbank
WRK957741,-36.91063092,143.312944,NOT KNOWN,54,,North Central CMA,16,Redbank
WRK957742,-36.91063092,143.312944,NOT KNOWN,54,,North Central CMA,5.5,Redbank
WRK957744,-36.91111327,143.3168643,NOT KNOWN,54,,North Central CMA,11.5,Redbank
116708,-36.74896775,144.8572997,TRANSLATION,55,Goulburn-Murray Water,(Not set),30,Redcastle
116709,-36.7479758,144.8522877,TRANSLATION,55,Goulburn-Murray Water,(Not set),30,Redcastle
58527,-35.68666635,143.8788954,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,29.7,Reedy Lake
58528,-35.68666548,143.8788864,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,11.5,Reedy Lake
58529,-35.67088777,143.8740413,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,29.5,Reedy Lake
58530,-35.67090271,143.8740497,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,11.5,Reedy Lake
58531,-35.67163504,143.8829078,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,24,Reedy Lake
58533,-35.64118893,143.8788197,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,27.5,Reedy Lake
58534,-35.67194349,143.8850948,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,31,Reedy Lake
58535,-35.67195391,143.8850887,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,16,Reedy Lake
58536,-35.67226641,143.8695741,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,18,Reedy Lake
58537,-35.67227258,143.8695719,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,7,Reedy Lake
58538,-35.67196508,143.8850738,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,53,Reedy Lake
58539,-35.67226277,143.8879665,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,102,Reedy Lake
58540,-35.67228368,143.8879963,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,7,Reedy Lake
58541,-35.67261858,143.8910816,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,35,Reedy Lake
58542,-35.67262695,143.8910897,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,11.5,Reedy Lake
58543,-35.67321556,143.8970059,GLOBAL POSIT,54,Goulburn-Murray Water,North Central CMA,25,Reedy Lake
58544,-35.65557027,143.8814162,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,35,Reedy Lake
58545,-35.65556694,143.881401,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,15,Reedy Lake
58546,-35.65346742,143.8850758,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,25,Reedy Lake
58547,-35.6534564,143.8850881,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,8.5,Reedy Lake
58548,-35.65311641,143.8869118,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,35,Reedy Lake
58549,-35.64116984,143.875734,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,38,Reedy Lake
58550,-35.64114746,143.8757288,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,21,Reedy Lake
58551,-35.64113546,143.8757231,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,12,Reedy Lake
58552,-35.64142375,143.8769953,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,35,Reedy Lake
58553,-35.64117931,143.8788315,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,35,Reedy Lake
58554,-35.64118299,143.8788207,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,5.52,Reedy Lake
58555,-35.63520554,143.8710915,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,36,Reedy Lake
58556,-35.63519303,143.871074,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,21,Reedy Lake
58557,-35.63521198,143.871081,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,10,Reedy Lake
58558,-35.63366887,143.8725341,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,36,Reedy Lake
58559,-35.63368063,143.87255,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,20,Reedy Lake
58560,-35.656,143.875,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,28,Reedy Lake
58561,-35.656,143.875,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,11,Reedy Lake
58562,-35.6654509,143.8668104,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,25,Reedy Lake
58563,-35.66544411,143.8668251,GPS - SKM VA,54,Goulburn-Murray Water,North Central CMA,11,Reedy Lake
